,,,,,,,,,,,
8116,Octagon Lily / 2-hole,,20,Crystal,,265840,229.00,EUR,420,"2,22","1,9"
8116,Octagon Lily / 2-hole,,22,Crystal,,265844,248.00,EUR,350,"2,34","2,02"
8116,Octagon Lily / 2-hole,,24,Crystal,,265845,276.00,EUR,300,"2,64","2,48"
8116,Octagon Lily / 2-hole,,26,Crystal,,265938,265.00,EUR,240,"2,58","2,376"
8116,Octagon Lily / 2-hole,,28,Crystal,,265939,199.00,EUR,150,"2,26","1,82"
8116,Octagon Lily / 2-hole,,30,Crystal,,265940,199.00,EUR,125,"2,387","1,99"
8116,Octagon Lily / 2-hole,,32,Crystal,,265773,239.00,EUR,125,"2,84","2,112"
8116,Octagon Lily / 2-hole,,34,Crystal,,265942,229.00,EUR,100,"2,71","2,36"
8116,Octagon Lily / 2-hole,,36,Crystal,,265943,220.00,EUR,80,"2,48","2,17"
8116,Octagon Lily / 2-hole,,38,Crystal,,265945,264.00,EUR,80,"2,88","2,57"
8116,Octagon Lily / 2-hole,,40,Crystal,,265946,222.00,EUR,56,"2,36","1,99"
8116,Octagon Lily / 2-hole,,50,Crystal,,265947,95.10,EUR,20,"1,8","1,43"
8116,Octagon Lily / 2-hole,,60,Crystal,,265941,152.00,EUR,20,"2,725","2,346"
8117,Octagon Lily / 3-hole,,14,Crystal,,265989,326.00,EUR,"1,8","3,118","2,725"
8117,Octagon Lily / 3-hole,,16,Crystal,,265991,323.00,EUR,1,"2,55","2,085"
8118,Octagon Lily / 4-hole,,16,Crystal,,266000,323.00,EUR,1,"2,55","2,15"
8124,Square Stone / 4-hole,,14,Crystal,,5191369,254.00,EUR,800,"2,084","1,392"
8124,Square Stone / 4-hole,,16,Crystal,,5191371,216.00,EUR,540,"1,84","1,42"
8124,Square Stone / 4-hole,,18,Crystal,,5191373,202.00,EUR,400,"1,783","1,388"
8124,Square Stone / 4-hole,,20,Crystal,,5191375,178.00,EUR,280,"1,975","1,436"
8124,Square Stone / 4-hole,,22,Crystal,,5191378,168.00,EUR,210,"1,72","1,35"
8124,Square Stone / 4-hole,,24,Crystal,,5191380,151.00,EUR,150,"1,649","1,304"
8124,Square Stone / 4-hole,,28,Crystal,,5191383,154.00,EUR,96,"1,601","1,198"
8124,Square Stone / 4-hole,,32,Crystal,,5191386,198.00,EUR,96,"2,456","2,043"
8124,Square Stone / 4-hole,,36,Crystal,,5191388,182.00,EUR,72,"2,393","1,99"
8124,Square Stone / 4-hole,,40,Crystal,,5191390,95.40,EUR,30,"1,49","1,166"
8124G,/G Square Stone / 4-hole,,18,Crystal,,5279198,232.00,EUR,400,"1,783","1,388"
8125,Square Stone,,14,Crystal,,5191392,254.00,EUR,800,"2,108","1,416"
8125,Square Stone,,18,Crystal,,5191394,202.00,EUR,400,"1,811","1,416"
8125,Square Stone,,20,Crystal,,5191396,178.00,EUR,280,"1,995","1,456"
8125,Square Stone,,22,Crystal,,5237458,168.00,EUR,210,"1,737","1,367"
8125,Square Stone,,24,Crystal,,5191398,151.00,EUR,150,"1,622","1,317"
8125G,/G Square Stone,,22,Crystal,,5279209,193.00,EUR,210,"1,737","1,367"
8126,Square Stone / 2-hole,,14,Crystal,,5191400,254.00,EUR,800,"1,759","1,4"
8126,Square Stone / 2-hole,,16,Crystal,,5191402,216.00,EUR,540,"1,857","1,436"
8126,Square Stone / 2-hole,,18,Crystal,,5191404,202.00,EUR,400,"1,799","1,404"
8126,Square Stone / 2-hole,,20,Crystal,,5191406,178.00,EUR,280,"1,989","1,45"
8126,Square Stone / 2-hole,,22,Crystal,,5191408,168.00,EUR,210,"1,729","1,359"
8126,Square Stone / 2-hole,,24,Crystal,,5191410,151.00,EUR,150,"1,656","1,311"
8126G,/G Square Stone / 2-hole,,22,Crystal,,5279215,193.00,EUR,210,"1,72","1,35"
8269,Drop Combination,81001,81x13,Crystal,,166099,191.00,EUR,48,960,775
8269,Drop Combination,145001,145x19,Crystal,,159885,148.00,EUR,24,"1,415","1,077"
8269,Drop Combination,75002,75x14,Crystal,,166098,188.00,EUR,48,"1,01",780
8269,Drop Combination,137002,137x23,Crystal,,159882,154.00,EUR,24,"1,704","1,366"
8305,Prism / 1-hole,,63x18,Crystal,,159199,582.00,EUR,150,"3,16","2,511"
8305,Prism / 1-hole,,100x18,Crystal,,159200,514.00,EUR,105,"3,42","2,874"
8321,Prism / 1-hole,,63x22,Crystal,,159204,514.00,EUR,125,"3,427","2,987"
8321,Prism / 1-hole,,63x22,Crystal,Golden Teak,859916,591.00,EUR,125,"3,427","2,987"
8321,Prism / 1-hole,,76x22,Crystal,,159205,462.00,EUR,100,"3,206","2,766"
8321,Prism / 1-hole,,76x22,Crystal,Golden Teak,854284,531.00,EUR,100,"3,206","2,766"
8322,Prism / 2-hole,,63x22,Crystal,,159206,514.00,EUR,125,"3,35","3,119"
8322,Prism / 2-hole,,63x22,Crystal,Golden Teak,668597,591.00,EUR,125,"3,35","3,119"
8322,Prism / 2-hole,,76x22,Crystal,,159207,462.00,EUR,100,"3,388","2,948"
8322,Prism / 2-hole,,76x22,Crystal,Golden Teak,632888,531.00,EUR,100,"3,388","2,948"
8450,Coffin Stone / 2-hole,,52x18,Crystal,,159049,324.00,EUR,180,"2,52","2,229"
8450,Coffin Stone / 2-hole,,58x26,Crystal,,159050,175.00,EUR,60,"1,7","1,525"
8450,Coffin Stone / 2-hole,,63x30,Crystal,,159051,228.00,EUR,60,"2,71","2,32"
8451,Coffin Stone / 1-hole,,52x18,Crystal,,159889,324.00,EUR,180,"2,573","2,079"
8470,Bobeche,90152,90,Crystal,,159893,301.00,EUR,12,"3,8","2,718"
8502,Bead,,5,Crystal,,159894,542.00,EUR,"8,4","2,041","1,378"
8502,Bead,,6,Crystal,,159721,743.00,EUR,"7,2","2,722","2,254"
8502,Bead,,7,Crystal,,159722,451.00,EUR,"3,36","2,097","1,68"
8502,Bead,,8,Crystal,,159895,586.00,EUR,"3,36","2,705","2,292"
8502,Bead,,9,Crystal,,159382,670.00,EUR,"3,024","3,529","3,115"
8502,Bead,,10,Crystal,,159208,504.00,EUR,"1,792","2,926","2,555"
8502,Bead,,10,Crystal,Blue AB,187449,580.00,EUR,"1,792","2,926","2,555"
8502,Bead,,10,Crystal,Golden Teak,877003,580.00,EUR,"1,792","2,926","2,555"
8502,Bead,,10,Arctic White,,5284399,605.00,EUR,"1,792","2,426","2,055"
8502,Bead,,10,Jet,,843179,605.00,EUR,"1,792","2,959","2,588"
8502,Bead,,10,Light Topaz,,651572,605.00,EUR,"1,792","2,95","2,579"
8502,Bead,,10,Silk,,5039148,605.00,EUR,"1,792","2,521","2,15"
8502,Bead,,10,Topaz,,667046,605.00,EUR,"1,792","2,355","1,984"
8502,Bead,,11,Crystal,,159723,560.00,EUR,"1,568","3,42","3,249"
8502,Bead,,12,Crystal,,159209,441.00,EUR,972,"2,679","2,352"
8502,Bead,,14,Crystal,,159383,415.00,EUR,720,"3,2","2,88"
8502,Bead,,16,Crystal,,159896,321.00,EUR,384,"2,647","2,353"
8502,Bead,,18,Crystal,,159689,388.00,EUR,320,"3,298","2,908"
8502,Bead,,20,Crystal,,159690,253.00,EUR,144,"2,07","2,016"
8505,Bead,,7,Crystal,,160322,496.00,EUR,"3,696","1,756","1,36"
8543,Long hole Bead,,25x8,Crystal,,159048,624.00,EUR,"1,08","2,38","1,943"
8546,Dice Bead,,12x12x12,Crystal,,989475,218.00,EUR,480,"2,52","2,083"
8546,Dice Bead,,18x18x18,Crystal,,989476,170.00,EUR,140,"2,415","2,016"
8547,Vibrant Bead,,20x11.5,Crystal,,989473,332.00,EUR,480,"2,645","2,208"
8547,Vibrant Bead,,28x15.5,Crystal,,989474,304.00,EUR,144,"2,227","1,814"
8548,Cube,,10,Crystal,,5277694,158.00,EUR,560,"2,107","1,669"
8548,Cube,,14,Crystal,,5277695,161.00,EUR,280,"2,726","2,301"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Antique Green,,262022,389.00,EUR,144,"2,144","1,731"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Blue Violet,,627122,389.00,EUR,144,"2,238","1,825"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Bordeaux,,262026,389.00,EUR,144,"2,083","1,67"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Crystal,,249101,323.00,EUR,144,"2,141","1,728"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Crystal,Blue AB,262027,373.00,EUR,144,"2,141","1,728"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Dark Sapphire,,943311,389.00,EUR,144,"2,071","1,658"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Emerald,,696437,389.00,EUR,144,"2,107","1,694"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Jet,,650273,389.00,EUR,144,"2,163","1,75"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Light Peridot,,662782,389.00,EUR,144,"2,141","1,728"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Light Topaz,,262025,389.00,EUR,144,"2,157","1,744"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Medium Sapphire,,262023,389.00,EUR,144,"2,144","1,731"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Rosaline,,262024,389.00,EUR,144,"2,144","1,731"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Silk,,5039150,389.00,EUR,144,"1,867","1,454"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Topaz,,627128,389.00,EUR,144,"1,755","1,342"
8558,Ball 224 Facets (20 mm - 168 Facets),,20,Violet,,695145,389.00,EUR,144,"2,197","1,784"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Antique Green,,262030,229.00,EUR,48,"2,403","2,095"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Arctic White,,5284410,229.00,EUR,48,"1,991","1,683"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Blue Violet,,626459,229.00,EUR,48,"2,517","2,209"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Bordeaux,,262031,229.00,EUR,48,"2,33","2,022"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,,249102,190.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,Blue AB,262029,219.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,Golden Shadow,987871,219.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,Golden Teak,679428,219.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Crystal,Silver Glaze,5101421,219.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Dark Sapphire,,943312,229.00,EUR,48,"2,315","2,007"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Emerald,,696438,229.00,EUR,48,"2,359","2,051"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Jet,,650274,229.00,EUR,48,"2,427","2,118"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Light Peridot,,662784,229.00,EUR,48,"2,4","2,092"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Light Topaz,,262032,229.00,EUR,48,"2,419","2,111"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Medium Sapphire,,262033,229.00,EUR,48,"2,403","2,095"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Rosaline,,262034,229.00,EUR,48,"2,403","2,095"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Silk,,5039152,229.00,EUR,48,"2,069","1,761"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Topaz,,627134,229.00,EUR,48,"1,932","1,624"
8558,Ball 224 Facets (20 mm - 168 Facets),,30,Violet,,695146,229.00,EUR,48,"2,467","2,159"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Antique Green,,262040,337.00,EUR,40,"3,709","3,589"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Blue Violet,,626105,337.00,EUR,40,"3,772","3,652"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Bordeaux,,662792,337.00,EUR,40,"4,381","4,02"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,,249103,281.00,EUR,40,"4,521","4,16"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,Blue AB,262035,323.00,EUR,40,"3,806","3,686"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,Golden Shadow,982134,323.00,EUR,40,"4,521","4,16"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,Golden Teak,889227,323.00,EUR,40,"4,521","4,16"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Crystal,Silver Glaze,5101422,323.00,EUR,40,"4,521","4,16"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Dark Sapphire,,1002764,337.00,EUR,40,"4,353","3,992"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Emerald,,696439,337.00,EUR,40,"4,44","4,079"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Jet,,650275,337.00,EUR,40,"4,574","4,213"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Light Peridot,,662785,337.00,EUR,40,"4,521","4,16"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Light Topaz,,262041,337.00,EUR,40,"4,56","4,199"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Medium Sapphire,,262042,337.00,EUR,40,"3,829","3,709"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Rosaline,,262043,337.00,EUR,40,"3,81","3,69"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Silk,,5039155,337.00,EUR,40,"3,862","3,501"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Topaz,,626059,337.00,EUR,40,"3,591","3,23"
8558,Ball 224 Facets (20 mm - 168 Facets),,40,Violet,,695147,337.00,EUR,40,"3,794","3,657"
8558,Ball 224 Facets (20 mm - 168 Facets),,50,Crystal,,249104,165.00,EUR,12,"2,79","2,448"
8558,Ball 224 Facets (20 mm - 168 Facets),,60,Crystal,,250850,117.00,EUR,5,"2,05","1,75"
