id,attribut,valeur,ref,impactprix,impactpoids,qtt
62,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x31 (x126):1,Crystal:2,:0",5279218,0,0,10
63,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x14 (x300):1,Crystal:2,:0",678514,161,0.401,10
63,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x21 (x96):1,Crystal:2,:0",678518,0,0.22,10
63,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x21 (x96):1,Arctic White:2,:0",5284398,39,0,10
64,"Taille:select:1, Couleur:select:2, Effet:select:0 ","30 (x175):1,Crystal:2,:0",160330,0,0,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x27 (x256):1,Crystal:2,:0",159236,319,1.36,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x35 (x120):1,Crystal:2,:0",159025,234,1.201,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x43 (x50):1,Crystal:2,:0",159014,104,0.674,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x52 (x40):1,Crystal:2,:0",159237,178,1.36,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x62 (x21):1,Crystal:2,:0",159238,146,0.97,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x70 (x12):1,Crystal:2,:0",159239,107,0.18,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","114x79 (x12):1,Crystal:2,:0",159240,171,1.08,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","140x97 (x4):1,Crystal:2,:0",287413,0,0,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x43 (x50):1,Jet:2,:0",250345,147,0.699,10
65,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x52 (x40):1,Jet:2,:0",600860,235,1.399,10
66,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x50 (x50):1,Crystal:2,:0",159246,121,1.358,10
66,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x59 (x18):1,Crystal:2,:0",159247,0,0,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x39 (x36):1,Crystal:2,:0",5034021,7,0,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Crystal:2,:0",5034022,34,1.253,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Crystal:2,:0",5034023,60,2.057,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x72 (x8):1,Crystal:2,:0",5034024,0,1.112,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x81 (x6):1,Crystal:2,:0",5034025,12,1.132,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Jet:2,:0",5036880,63,1.282,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Jet:2,:0",5036881,94,2.092,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x72 (x8):1,Jet:2,:0",5036882,22,1.134,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Silk:2,:0",5039195,63,0.891,10
67,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Silk:2,:0",5039196,94,1.622,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x30 (x90):1,Crystal:2,:0",159250,44,0.764,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x60):1,Crystal:2,:0",159251,42,1.624,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x44 (x40):1,Crystal:2,:0",969542,39,1.514,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x52 (x21):1,Crystal:2,:0",969541,14,1.082,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x59 (x18):1,Crystal:2,:0",193125,100,1.618,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","150x88 (x6):1,Crystal:2,:0",159963,0,1.008,10
68,"Taille:select:1, Couleur:select:2, Effet:select:0 ","175x102 (x2):1,Crystal:2,:0",5290982,94,0,10
69,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",609745,0,0,10
70,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",986329,0,0,10
71,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",678412,0,0,10
72,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120143,0,0,10
72,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120146,26,0,10
73,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120194,360,0,10
73,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120197,0,0,10
73,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120199,9.2,0,10
74,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",934451,389,0,10
74,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",986334,130,0,10
74,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",986335,0,0,10
74,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",995659,33,0,10
75,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",995658,0,0,10
76,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1104499,246,0,10
76,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1104500,206,0,10
76,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1104501,0,0,10
76,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1104502,1,0,10
77,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",627358,151,0,10
77,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",627359,0,0,10
77,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5284385,47,0,10
78,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",678411,252,0,10
78,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",678409,0,0,10
79,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1075574,231,0,10
79,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1084841,0,0,10
80,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120184,0,0,10
81,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165290,122,0,10
81,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165291,0,0,10
81,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165292,185,0,10
81,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165293,161,0,10
82,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",841556,44,0,10
82,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",609758,0,0,10
83,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165297,135.9,0,10
83,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165299,96.9,0,10
83,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165301,0,0,10
84,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165298,135.9,0,10
84,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165300,96.9,0,10
84,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1165302,0,0,10
85,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",876931,0,0,10
86,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",986331,0,0,10
87,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",627356,0,0,10
88,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",876932,0,0,10
89,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120173,0,0,10
89,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120175,60,0,10
89,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120177,8,0,10
89,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",1120178,22,0,10
89,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5284396,120,0,10
90,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299882,0,0,10
90,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299884,15,0,10
91,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299879,0,0,10
92,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299879,0,0,10
93,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299880,128.2,0,10
93,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299881,0,0,10
94,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299890,22,0,10
94,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299893,0,0,10
95,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299891,22,0,10
95,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299894,0,0,10
96,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5299892,22,0,10
96,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5297121,0,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",981224,119,1651,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",981618,49,1127,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",981733,0,727,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",982027,49,1242,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",982035,45,1212,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",982197,39,1042,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",982203,39,1042,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",981222,120,1651,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",981614,51,1127,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",981728,1.3,727,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",982023,50,1242,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",982031,46,1213,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",982195,40,1042,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",982200,40,1042,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",981225,175,2015,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",981619,86,1346,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",981735,21.7,824,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",982028,85,1495,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",982036,85,1495,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",982199,73,1240,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",982205,73,1240,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x4):1,Open End:2,:0",1016523,51,1510,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",5296978,47,5890,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Open End:2,:0",5300005,5.1,493,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",981223,176,2015,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",981615,87,1346,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",981730,22.8,824,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",982024,86,1495,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",982032,86,1496,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",982196,74,1240,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",982201,74,1240,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x4):1,Loop:2,:0",1016524,52,1510,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",5291330,48,5878,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","1.5 (x5):1,Loop:2,:0",5299982,6.3,491,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Open End:2,:0",981620,129,1604,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Open End:2,:0",982029,126,1779,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Open End:2,:0",982037,126,1779,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",5284269,1.9,446,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x4):1,Open End:2,:0",5284307,11.4,606,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",5296982,102,7920,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Open End:2,:0",5300021,33,643,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Loop:2,:0",981616,130,1604,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Loop:2,:0",982025,127,1779,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2.5 (x5):1,Loop:2,:0",982033,127,1780,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",5283950,2.9,444,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x4):1,Loop:2,:0",5284283,12.2,604,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",5291336,103,7893,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x5):1,Loop:2,:0",5300017,34,642,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Open End:2,:0",981621,208,2081,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Open End:2,:0",982030,207,2332,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Open End:2,:0",982038,202,2315,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Loop:2,:0",981617,209,2081,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Loop:2,:0",982026,208,2346,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3.5 (x5):1,Loop:2,:0",982034,204,2316,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x10):1,Crystal:2,:0",1016429,145,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x10):1,Crystal Blue AB:2,:0",1016430,172,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x10):1,Crystal Golden Teak:2,:0",1016431,172,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","2 (x3):1,Crystal and Partly Frosted:2,:0",5300031,40,888,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3 (x5):1,Crystal:2,:0",1016466,90,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3 (x5):1,Crystal Blue AB:2,:0",1016467,111,0,10
97,"Taille:select:1, Couleur:select:2, Effet:select:0 ","3 (x5):1,Crystal Golden Teak:2,:0",1016468,111,0,10
98,"Taille:select:1, Couleur:select:2, Effet:select:0 ",":1,:2,:0",5353399,0,0,10
99,"Taille:select:1, Couleur:select:2, Effet:select:0 ","45x56 (x1):1,Crystal:2,:0",1141800,0,0.102,10
99,"Taille:select:1, Couleur:select:2, Effet:select:0 ","94x117 (x1):1,Crystal:2,:0",975639,69.3,0.49,10
100,"Taille:select:1, Couleur:select:2, Effet:select:0 ","129x26 (x12):1,Crystal:2,:0",182595,0,0,10
