N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
5277694,"8548 MM 10,0 CRYSTAL B",8548M10001B-,au programme,560,"158,00 EUR",17360,0,0,0,9009652776944
5277695,"8548 MM 14,0 CRYSTAL B",8548M14001B-,au programme,280,"161,00 EUR",5880,0,0,0,9009652776951
