N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1165298,8950 NR 404 250 CRYSTAL B,8950N404250001B-,au programme,80,"235,00 EUR",1120,0,0,0,9007811652986
1165300,8950 NR 404 263 CRYSTAL B,8950N404263001B-,au programme,45,"196,00 EUR",0,0,0,0,9007811653006
1165302,8950 NR 404 276 CRYSTAL B,8950N404276001B-,au programme,18,"99,10 EUR",6660,0,0,0,9007811653020
