N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1068471,"7155 MM 30,0 CRYSTAL 081",7155M30001081-,au programme,5,"138,00 EUR",25,0,0,0,9007810684711
1068470,"7155 MM 30,0 CRYSTAL 082",7155M30001082-,au programme,5,"120,00 EUR",70,0,0,0,9007810684704
