N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
5279198,"8124/G MM 18,0 CRYSTAL B",8124GM18001B-,au programme,400,"232,00 EUR",14000,0,0,0,9009652791985
