N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1068480,"7160 MM300,0 CRYSTAL 081",7160M300001081-,au programme,1,"247,00 EUR",6,0,0,0,9007810684803
1068479,"7160 MM300,0 CRYSTAL 082",7160M300001082-,au programme,1,"214,00 EUR",8,0,0,0,9007810684797
