N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159692,"8746 MM 38,0X 22,0 CRYSTAL B",8746M38X22001B-,au programme,224,"417,00 EUR",6048,0,0,0,9003141596921
159903,"8746 MM 50,0X 29,0 CRYSTAL B",8746M50X29001B-,au programme,90,"257,00 EUR",1080,0,0,0,9003141599038
