N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
986331,8950 NR 501 280 CRYSTAL B,8950N501280001B-,au programme,48,"259,00 EUR",480,0,0,0,9003149863315
