N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159901,"8745 MM 38,0X 22,0 CRYSTAL B",8745M38X22001B-,au programme,224,"417,00 EUR",2240,0,0,0,9003141599014
159902,"8745 MM 50,0X 29,0 CRYSTAL B",8745M50X29001B-,au programme,90,"257,00 EUR",1350,0,0,0,9003141599021
181530,"8745 MM 38,0X 22,0 CRYSTAL BL.AB B",8745M38X22001BLABB-,au programme,224,"477,00 EUR",1568,0,0,0,9003141815305
