N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
986329,8950 NR 001 240 CRYSTAL B,8950N1240001B-,au programme,100,"306,00 EUR",2700,0,0,0,9003149863292
