N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159054,"8560 MM 30,0 CRYSTAL B",8560M30001B-,au programme,144,"300,00 EUR",1152,0,0,0,9003141590547
159211,"8560 MM 40,0 CRYSTAL B",8560M40001B-,au programme,48,"192,00 EUR",3648,0,0,0,9003141592114
159212,"8560 MM 50,0 CRYSTAL B",8560M50001B-,au programme,28,"182,00 EUR",308,0,0,0,9003141592121
