N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159052,"8621 MM 38,0X 14,0 CRYSTAL B",8621M38X14001B-,au programme,288,"238,00 EUR",17856,0,0,0,9003141590523
159220,"8621 MM 63,0X 21,0 CRYSTAL B",8621M63X21001B-,au programme,90,"350,00 EUR",1980,0,0,0,9003141592206
