N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
5299890,8951 NR 040 063 CRYSTAL B,8951N40063001B-,au programme,45,"222,00 EUR",2025,0,0,0,9009652998902
5299893,8951 NR 040 076 CRYSTAL B,8951N40076001B-,au programme,36,"200,00 EUR",2448,0,0,0,9009652998933
