N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
5299880,8951 NR 021 050 CRYSTAL B,8951N21050001B-,au programme,36,"196,00 EUR",4680,0,0,0,9009652998803
5299881,8951 NR 021 089 CRYSTAL B,8951N21089001B-,au programme,4,"67,80 EUR",2620,0,0,0,9009652998810
