N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1067329,"7110 MM 30,0 CRYSTAL CAL'VZ'SI",7110M30001CVZSI-,au programme,48,"226,00 EUR",1248,0,0,0,9007810673296
1067337,"7110 MM 40,0 CRYSTAL CAL'VZ'SI",7110M40001CVZSI-,au programme,40,"333,00 EUR",360,0,0,0,9007810673371
1067353,"7110 MM 50,0 CRYSTAL CAL'VZ'SI",7110M50001CVZSI-,au programme,12,"196,00 EUR",540,0,0,0,9007810673531
