N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159525,8065 NR 055 201 CRYSTAL B,8065N55201001B-,au programme,36,"470,00 EUR",72,0,0,0,9003141595252
159490,8065 NR 055 202 CRYSTAL B,8065N55202001B-,au programme,36,"470,00 EUR",1260,0,0,0,9003141594903
