N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159049,"8450 MM 52,0X 18,0 CRYSTAL B",8450M52X18001B-,au programme,180,"324,00 EUR",0,0,0,0,9003141590493
159050,"8450 MM 58,0X 26,0 CRYSTAL B",8450M58X26001B-,au programme,60,"175,00 EUR",0,0,0,0,9003141590509
159051,"8450 MM 63,0X 30,0 CRYSTAL B",8450M63X30001B-,au programme,60,"228,00 EUR",0,0,0,0,9003141590516
