N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
627358,8950 NR 301 100 CRYSTAL B,8950N301100001B-,au programme,36,"386,00 EUR",252,0,0,0,9003146273582
627359,8950 NR 301 176 CRYSTAL B,8950N301176001B-,au programme,48,"235,00 EUR",2544,0,0,0,9003146273599
5284385,8950 NR 301 176 ARCTIC WHITE B,8950N301176298B-,au programme,48,"282,00 EUR",2304,0,0,0,9009652843851
