N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
5299879,8951 NR 011 114 CRYSTAL B,8951N11114001B-,au programme,18,"231,00 EUR",1566,0,0,0,9009652998797
