N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1072848,"7156 MM 40,0 CRYSTAL 081",7156M40001081-,au programme,5,"153,00 EUR",35,0,0,0,9007810728484
1072847,"7156 MM 40,0 CRYSTAL 082",7156M40001082-,au programme,5,"133,00 EUR",20,0,0,0,9007810728477
