N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1072845,"7151 MM 62,0 CRYSTAL 081",7151M62001081-,au programme,5,"203,00 EUR",70,0,0,0,9007810728453
1072844,"7151 MM 62,0 CRYSTAL 082",7151M62001082-,au programme,5,"176,00 EUR",50,0,0,0,9007810728446
