N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
678411,8950 NR 302 100 CRYSTAL B,8950N302100001B-,au programme,36,"540,00 EUR",1260,0,0,0,9003146784118
678409,8950 NR 302 163 CRYSTAL B,8950N302163001B-,au programme,90,"288,00 EUR",0,0,0,0,9003146784095
