N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
265989,"8117 MM 14,0 CRYSTAL B",8117M14001B-,au programme,1800,"326,00 EUR",7200,0,0,0,9003142659892
265991,"8117 MM 16,0 CRYSTAL B",8117M16001B-,au programme,1000,"323,00 EUR",4000,0,0,0,9003142659915
