N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
1120143,8950 NR 005 138 CRYSTAL B,8950N5138001B-,au programme,60,"237,00 EUR",840,0,0,0,9007811201436
1120146,8950 NR 005 150 CRYSTAL B,8950N5150001B-,au programme,36,"263,00 EUR",288,0,0,0,9007811201467
