N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
841556,8950 NR 401 163 CRYSTAL B,8950N401163001B-,au programme,60,"374,00 EUR",360,0,0,0,9003148415560
609758,8950 NR 401 180 CRYSTAL B,8950N401180001B-,au programme,32,"330,00 EUR",128,0,0,0,9003146097584
