N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
678514,"8806 MM 28,0X 14,0 CRYSTAL B",8806M28X14001B-,au programme,300,"355,00 EUR",1500,0,0,0,9003146785146
678518,"8806 MM 40,0X 21,0 CRYSTAL B",8806M40X21001B-,au programme,96,"194,00 EUR",384,0,0,0,9003146785184
5284398,"8806 MM 40,0X 21,0 ARCTIC WHITE B",8806M40X21298B-,au programme,96,"233,00 EUR",3840,0,0,0,9009652843981
