N° de système,Description,Code article,-,Unité de conditionne,Prix/Unité,Général stock,Quantité minimum de,Surcout (%),Quantité hors surcou,EAN
159524,8060 NR 050 391 CRYSTAL B,8060N50391001B-,au programme,12,"180,00 EUR",408,0,0,0,9003141595245
159486,8060 NR 050 392 CRYSTAL B,8060N50392001B-,au programme,12,"180,00 EUR",2292,0,0,0,9003141594866
